ep_rets,avg_losses
-69905.94783973694,4636.640769649946
-69905.94783973694,4655.161449791534
-59845.123514175415,4665.687933701414
-59845.123514175415,4676.050075721733
-59845.123514175415,4686.251581265078
-49832.78287792206,4688.729668586461
-49832.78287792206,4691.1680584425585
-49832.78287792206,4693.567654020429
-49832.78287792206,4695.929341138225
-39809.994950294495,4690.917799519708
-39809.994950294495,4685.9771377016705
-39809.994950294495,4681.105846112402
-39809.994950294495,4676.302457804494
-39809.994950294495,4671.565546198291
-29773.86328983307,4659.827150013264
-29773.86328983307,4648.251995454547
-29773.86328983307,4636.83668015426
-29773.86328983307,4625.577894618983
-29773.86328983307,4614.472419283446
-29773.86328983307,4603.517121712648
-19837.500542640686,4585.949523482659
-19766.936792373657,4568.579114495244
-19766.936792373657,4551.4399966320925
-19766.936792373657,4534.527559792321
-19766.936792373657,4517.837316117316
-19766.936792373657,4501.364896101482
-19766.936792373657,4485.106044818278
-19766.936792373657,4469.0566182586845
-9835.449884414673,4446.805168872204
-9814.00274848938,4424.82357298102
-9814.00274848938,4403.116903682591
-9835.449884414673,4381.696698404706
-9814.00274848938,4360.530351872058
-9814.00274848938,4339.62630713002
-9835.449884414673,4318.992640639023
-9814.00274848938,4298.597944174455
-9835.449884414673,4278.463875156868
-19813.854531288147,4264.6579770696835
-9814.00274848938,4244.956366509345
-9814.00274848938,4225.4904206485535
-9835.449884414673,4206.268950675609
-19813.854531288147,4193.214379499278
-9814.00274848938,4174.395452997094
114.84572410583496,4149.955769286728
-19837.500542640686,4137.468397810466
-9835.449884414673,4119.309202192477
-19813.854531288147,4107.126224209473
-9814.00274848938,4089.3343629331703
-9814.00274848938,4071.744077318233
-19813.854531288147,4060.033776624525
-9835.449884414673,4042.8166349402877
-19837.500542640686,4031.411091696993
114.84572410583496,4008.9850009745664
-19813.854531288147,3997.878566603146
114.84572410583496,3975.882993064162
-9835.449884414673,3959.595090264316
-19813.854531288147,3948.9367535320293
114.84572410583496,3927.5618113605365
-19837.500542640686,3917.201946007085
-9835.449884414673,3901.5744500925903
-19813.854531288147,3891.4489670492767
114.84572410583496,3870.829105036565
111.95145225524902,3850.428166332991
-9877.931344032288,3835.4990978358896
-19837.500542640686,3825.939830910182
114.84572410583496,3806.0869419612022
-9807.83822441101,3791.5866824177456
111.95145225524902,3772.1151466752917
-9807.83822441101,3757.9351777180136
114.84572410583496,3738.8303431762506
-9807.83822441101,3724.9606781214707
-19837.500542640686,3716.290628282354
111.95145225524902,3697.6815334203134
-9807.83822441101,3684.314593953395
-79947.52570343018,3705.801954285894
-69885.94783782959,3722.155057981524
-69885.94783782959,3738.3456620189286
-59825.12351226807,3749.504135219847
-59825.12351226807,3760.5525502720307
-59825.12351226807,3771.4925621596212
-49792.782875061035,3777.5104770498688
-49792.782875061035,3783.4694255900135
-49792.782875061035,3789.370249207185
-49792.782875061035,3795.213761048119
-39779.99494743347,3796.267473624345
-39779.99494743347,3797.310076905957
-39779.99494743347,3798.3416894188044
-39779.99494743347,3799.3624243806
-39779.99494743347,3800.3723912782416
-29803.86328315735,3796.7531177015353
-29819.249967575073,3793.172947026908
-29805.124738693237,3789.6177635312547
-29739.111249923706,3786.1008306265517
-29739.111249923706,3782.6144123306517
-29739.111249923706,3779.158062691508
-29739.111249923706,3775.73134711161
-29739.111249923706,3772.3338423062983
-29739.111249923706,3768.965136187447
-19764.350454330444,3761.191600665775
-19782.313119888306,3753.493252662801
-19772.22000312805,3745.856729517337
-19764.350454330444,3738.2810799844415
-19772.22000312805,3730.771704142584
-19782.313119888306,3723.329600432646
-19764.350454330444,3715.9422140905253
-19772.22000312805,3708.619104077255
-19764.350454330444,3701.3535056846126
-19782.313119888306,3694.1550360059614
-19764.350454330444,3687.008324693755
-19772.22000312805,3679.9238261338173
-19764.350454330444,3672.8934070472696
-19772.22000312805,3665.923959887414
-19782.313119888306,3659.015587703243
-9819.358572006226,3648.0120959841574
-9808.79482460022,3637.094102665621
-19772.22000312805,3630.381959293972
-19764.350454330444,3623.7203387194822
-19782.313119888306,3617.1191872885
-9808.79482460022,3606.499601161562
-9804.533922195435,3595.96317002186
-9819.358572006226,3585.516613718946
-9820.768339157104,3575.153425510037
-19782.313119888306,3568.872659563617
-9808.79482460022,3558.7162021675003
-79967.52570343018,3576.4230096428037
-69925.94783782959,3590.035409134879
-69925.94783782959,3603.5383691318493
-59875.12351226807,3613.016122714085
-59875.12351226807,3622.419064518786
-59875.12351226807,3631.748432965397
-49812.782875061035,3637.1382061487693
-49812.782875061035,3642.485893129144
-49812.782875061035,3647.7919041610203
-49812.782875061035,3653.056647362063
-39839.99494743347,3654.459537163333
-39788.64799499512,3655.8499621830056
-39788.64799499512,3657.2291652092385
-39788.64799499512,3658.5972171806407
-39788.64799499512,3659.9541911633705
-39788.64799499512,3661.300162122292
-29831.16938018799,3658.9058139967988
-29754.282028198242,3656.5254059941117
-29754.282028198242,3654.1617603371647
-29754.282028198242,3651.814652188513
-29754.282028198242,3649.4838625058874
-29754.282028198242,3647.169177901065
-19801.959007263184,3641.2248509446003
-29754.282028198242,3638.955063210818
-19765.355647087097,3633.0683394640737
-19774.00163078308,3627.226279550643
-19765.355647087097,3621.421340513837
-19774.00163078308,3615.6594973312813
-19765.355647087097,3609.9345951689165
-19765.355647087097,3604.24876832274
-19774.00163078308,3598.604771919111
-19765.355647087097,3592.996502379617
-9814.346983909607,3583.9099032360336
-19801.959007263184,3578.4026988383475
-19765.355647087097,3572.9198077076753
-19774.00163078308,3567.4769790948403
-19765.355647087097,3562.0675762069072
-9790.421719551086,3553.230668859529
-19774.00163078308,3547.9079374837106
-9790.421719551086,3539.178121109965
-9790.421719551086,3530.506993754789
-9825.625463485718,3521.906146364793
-9814.346983909607,3513.3589330742893
-9790.421719551086,3504.860514495586
-19801.959007263184,3499.8122446630327
-19774.00163078308,3494.787433646423
-9790.421719551086,3486.4337625188673
-19774.00163078308,3481.4851688822296
-9814.346983909607,3473.2374528518126
-9787.713685035706,3465.0346643848147
-9790.421719551086,3456.8860477021294
-9787.713685035706,3448.788879500126
152.60798168182373,3437.4637603358024
-9787.713685035706,3429.481900085933
-19801.959007263184,3424.8347996797156
-9790.421719551086,3416.9453351842117
-9787.713685035706,3409.10547225516
-9787.713685035706,3401.3155695450455
-9814.346983909607,3393.583742794427
-9825.625463485718,3385.9045288035713
-9790.421719551086,3378.262426238587
-19801.959007263184,3373.877263455474
-9787.713685035706,3366.319754813834
-9790.421719551086,3358.8103157148826
160.65654277801514,3348.1886219009875
-9790.421719551086,3340.782324981448
-9787.713685035706,3333.4210695773786
-9814.346983909607,3326.113776649639
-9787.713685035706,3318.843300253258
152.60798168182373,3308.5111957631902
-19801.959007263184,3304.4592490225023
-9787.713685035706,3297.3217706014148
152.60798168182373,3287.1502720635176
-9787.713685035706,3280.1089810842523
-9814.346983909607,3273.1185476645164
160.65654277801514,3263.110576260156
152.60798168182373,3253.165597791635
-19801.959007263184,3249.3644755734217
-9825.625463485718,3242.5535198106545
160.65654277801514,3232.7571101238323
152.60798168182373,3223.02183199812
160.65654277801514,3213.342399977983
-9814.346983909607,3206.7161876536334
160.65654277801514,3197.142686615038
-9827.553703308105,3190.60757955808
152.60798168182373,3181.140540665325
-9825.625463485718,3174.690290170088
-9814.346983909607,3168.2744443969386
160.65654277801514,3158.953557609428
160.65654277801514,3149.687107352299
152.60798168182373,3140.476961604232
-9841.540214538574,3134.2427383257304
-9825.625463485718,3128.039883457197
-9814.346983909607,3121.869557139699
160.65654277801514,3112.843416621048
-9827.553703308105,3106.7561181141427
152.60798168182373,3097.8273937142208
-9825.625463485718,3091.817180687879
144.75745105743408,3082.9843235635994
160.65654277801514,3074.19712262952
-9841.540214538574,3068.3095402535414
152.60798168182373,3059.6157830100697
160.65654277801514,3050.9688211303564
144.75745105743408,3042.3750525006562
-9825.625463485718,3036.638091105201
-9827.553703308105,3030.933866696611
144.75745105743408,3022.468039895188
160.65654277801514,3014.0449246638736
152.60798168182373,3005.6708527612527
-9825.625463485718,3000.115055181894
-9827.553703308105,2994.5905294569716
144.75745105743408,2986.3415322648525
160.65654277801514,2978.1334592942108
152.60798168182373,2969.9725644123873
-9841.540214538574,2964.5945888541437
144.8329906463623,2956.5173209173117
144.75745105743408,2948.4839231420906
160.65654277801514,2940.489789548012
-9827.553703308105,2935.2459637203883
-29793.718279838562,2935.426859836871
-29800.63601875305,2935.6086283186755
152.60798168182373,2927.737134124613
-29793.718279838562,2927.936641245011
-9825.625463485718,2922.79579900374
-29793.718279838562,2923.0073556843645
144.75745105743408,2915.2551290834544
-29800.63601875305,2915.4873235837345
-29793.718279838562,2915.7164162433255
-9827.553703308105,2910.6760014152037
-29793.718279838562,2910.916454698405
160.65654277801514,2903.293261800305
-19836.70628261566,2900.9451296593825
-29800.63601875305,2901.2107511300037
-29793.718279838562,2901.4731293300074
152.60798168182373,2893.955495696027
-19764.228152275085,2891.6521541525767
144.8329906463623,2884.2007488832664
-19764.228152275085,2881.9331590160077
-19764.228152275085,2879.6771162524014
-19764.228152275085,2877.432400623631
-19764.228152275085,2875.198820893581
-9816.780970573425,2870.438738880815
-19764.228152275085,2868.2339462655627
-19764.228152275085,2866.040213575908
-9788.823596000671,2861.33199740931
-9788.823596000671,2856.646112930352
-9788.823596000671,2851.9824777688614
-9816.780970573425,2847.3487398545712
-9788.823596000671,2842.7304381393324
-9788.823596000671,2838.1342328782216
-9816.780970573425,2833.5674336910647
154.67673206329346,2826.542705854415
-9788.823596000671,2822.019998148955
-9788.823596000671,2817.519382011329
-9788.823596000671,2813.0406227642416
-9816.780970573425,2808.5904433563946
-9788.823596000671,2804.1549889531916
154.67673206329346,2797.303821624277
154.67673206329346,2790.485795573692
-9816.780970573425,2786.1327137321337
154.67673206329346,2779.3742133275987
154.67673206329346,2772.6483062078237
-9816.780970573425,2768.3692305137315
154.67673206329346,2761.7019759936247
-9816.780970573425,2757.469480240303
154.67673206329346,2750.8600911299695
-9816.780970573425,2746.67347100386
154.67673206329346,2740.121030322094
-9816.780970573425,2735.9794581270667
154.67673206329346,2729.4830722556094
138.76198291778564,2723.021292314998
154.67673206329346,2716.5861418030245
138.76198291778564,2710.185082741576
154.67673206329346,2703.8102115965403
138.76198291778564,2697.469010309553
154.67673206329346,2691.1536015996135
138.76198291778564,2684.8713694050175
154.67673206329346,2678.614486900524
-19812.781016349792,2677.041309712466
138.76198291778564,2670.8353501475217
154.67673206329346,2664.6543341655733
-19812.781016349792,2663.124115767171
138.76198291778564,2656.9929417805233
-19812.781016349792,2655.487155553815
154.67673206329346,2649.397757569489
-19836.70628261566,2647.921549283983
-19812.781016349792,2646.4465963809703
144.75745105743408,2640.4216114650517
-29800.63601875305,2641.2455503377128
-9841.540214538574,2637.5294105615803
138.76198291778564,2631.5669041188344
160.65654277801514,2625.626242847781
-29800.63601875305,2626.4758424822007
-29831.16938018799,2627.328386844954
152.60798168182373,2621.438856388508
154.67673206329346,2615.575312318307
144.8329906463623,2609.74019598334
-19844.528268814087,2608.3931822487857
-19812.781016349792,2607.0450261839947
-9827.553703308105,2603.4837480014608
-29800.63601875305,2604.366936341497
144.75745105743408,2598.6208132671095
138.76198291778564,2592.901435682897
160.65654277801514,2587.202315836023
-19766.7096118927,2585.9230408115254
-9863.747981071472,2582.462744971425
-9827.553703308105,2579.009524331438
-19766.7096118927,2577.7549332731032
152.60798168182373,2572.1524348516477
-19766.7096118927,2570.917430953129
-19766.7096118927,2569.6877145602643
-19766.7096118927,2568.463138505036
-9814.826150894165,2565.0941447679647
-19766.7096118927,2563.884302068599
-9778.222793579102,2560.5315657935253
-19766.7096118927,2559.336597745478
-9778.222793579102,2556.0072833601675
-9778.222793579102,2552.6916087300015
-9778.222793579102,2549.389495848597
-9778.222793579102,2546.100878502904
-9778.222793579102,2542.825874970394
-9814.826150894165,2539.572408813862
172.34630966186523,2534.2209248164454
-9778.222793579102,2530.9909419410624
-9778.222793579102,2527.7742089397725
-9778.222793579102,2524.57064514925
-9778.222793579102,2521.380169595013
172.34630966186523,2516.1210679961546
172.34630966186523,2510.883864969934
-9814.826150894165,2507.7490646877336
172.34630966186523,2502.550808767458
172.34630966186523,2497.3739442100955
-9814.826150894165,2494.2860519951105
172.34630966186523,2489.1471145702562
172.34630966186523,2484.0290646012963
-9814.826150894165,2480.9867660160803
172.34630966186523,2475.9058447408565
172.34630966186523,2470.845643835039
-9814.826150894165,2467.8484773921996
172.34630966186523,2462.8251604109287
-9814.826150894165,2459.856256357326
172.34630966186523,2454.86925478796
172.34630966186523,2449.902258403889
-9814.826150894165,2446.97688923683
172.34630966186523,2442.04544812115
159.13959121704102,2437.1364063572955
172.34630966186523,2432.2443329045836
-9814.826150894165,2429.3773733726275
172.34630966186523,2424.5203013279606
159.13959121704102,2419.7260658042483
-79947.52570343018,2430.870730394904
-69865.94783782959,2439.994623372697
-69865.94783782959,2449.08168808085
-59865.12351226807,2456.1482292584788
-59865.12351226807,2463.186313371743
-59865.12351226807,2470.1961228412874
-49862.78287601471,2475.2059029032266
-49862.78287601471,2480.195502807296
-49862.78287601471,2485.165031936705
-49862.78287601471,2490.1145959715254
-39889.994948387146,2493.0926766008442
-39818.64799594879,2496.061927207868
-39818.64799594879,2499.019079224811
-39818.64799594879,2501.964191938425
-39818.64799594879,2504.8973260481685
-39818.64799594879,2507.8185439201625
-29861.169381141663,2508.8018983754146
-29814.282027244568,2509.773537148108
-29814.282027244568,2510.7408784232152
-29814.282027244568,2511.7039487174743
-29814.282027244568,2512.6627763103866
-29814.282027244568,2513.6173910297566
-19861.95900630951,2512.664894186871
-29814.282027244568,2513.6148092094845
-19805.355646133423,2512.6575322992185
-19805.355646133423,2511.7033931175165
-19805.355646133423,2510.7523846154522
-19805.355646133423,2509.8045002478957
-19805.355646133423,2508.8597337921146
-9854.346982955933,2506.0405303833577
-19805.355646133423,2505.105517467638
-19805.355646133423,2504.1735909458484
-9790.421717643738,2501.3713738311912
-9790.421717643738,2498.5792439358574
-9790.421717643738,2495.7971551058085
-9790.421717643738,2493.025061116992
-9790.421717643738,2490.2629156460303
-9790.421717643738,2487.5106722537707
152.60798358917236,2482.9235664390267
-9790.421717643738,2480.194403550218
-9790.421717643738,2477.4749900897027
-9790.421717643738,2474.7652792556955
-9790.421717643738,2472.065224179904
152.60798358917236,2467.545281717621
152.60798358917236,2463.041571561223
152.60798358917236,2458.55382957947
152.60798358917236,2454.0818298587483
152.60798358917236,2449.6253788800054
152.60798358917236,2445.1843104931136
152.60798358917236,2440.759072761438
152.60798358917236,2436.34955402102
152.60798358917236,2431.9556133084207
152.60798358917236,2427.577113571103
152.60798358917236,2423.2139226085988
-9854.346982955933,2420.669043858783
152.60798358917236,2416.33293860184
152.60798358917236,2412.012140665125
-9854.346982955933,2409.4999839397374
152.60798358917236,2405.206277757333
152.60798358917236,2400.927570992892
-9854.346982955933,2398.4476176155713
152.60798358917236,2394.195440588935
152.60798358917236,2389.957974797204
-9854.346982955933,2387.5094959660178
152.60798358917236,2383.2982162673625
152.60798358917236,2379.1015788805594
152.60798358917236,2374.9194901264614
-19794.001631736755,2374.27085423957
-19794.001631736755,2373.6235108074484
-19794.001631736755,2372.977512512145
-19794.001631736755,2372.3329430662448
-19794.001631736755,2371.6903406923143
-9845.625464439392,2369.313466345549
-19794.001631736755,2368.6776941251865
-19794.001631736755,2368.043789716211
-9787.71368598938,2365.6767393343184
-9787.71368598938,2363.3175710592527
-9787.71368598938,2360.966387337741
-9787.71368598938,2358.6231337779536
-9787.71368598938,2356.287773139313
160.65654182434082,2352.2480088791026
-9787.71368598938,2349.93131429027
-9787.71368598938,2347.622416641521
-9787.71368598938,2345.3212797454576
-9787.71368598938,2343.027867705686
160.65654182434082,2339.043713713983
160.65654182434082,2335.0728939464943
160.65654182434082,2331.115199372752
160.65654182434082,2327.1704524846755
160.65654182434082,2323.2385024545706
-9787.71368598938,2321.0068378765445
160.65654182434082,2317.0981781423147
160.65654182434082,2313.2024956230384
-9845.625464439392,2311.004297340663
160.65654182434082,2307.1314545583614
160.65654182434082,2303.271348911432
160.65654182434082,2299.423879334144
-9845.625464439392,2297.262308835538
160.65654182434082,2293.4373097149237
160.65654182434082,2289.624948237275
-9845.625464439392,2287.490146217494
160.65654182434082,2283.700053082501
160.65654182434082,2279.92236109879
-9845.625464439392,2277.813730244835
160.65654182434082,2274.057873919281
160.65654182434082,2270.3141948744383
160.65654182434082,2266.582780593332
-9845.625464439392,2264.509402681103
160.65654182434082,2260.799598954427
160.65654182434082,2257.1018478943124
-9845.625464439392,2255.053842307023
160.65654182434082,2251.3773059123423
160.65654182434082,2247.712614367297
-9845.625464439392,2245.6894661720034
160.65654182434082,2242.045728715143
160.65654182434082,2238.4137546327006
144.83298873901367,2234.7961189725174
-9854.346982955933,2232.8081104369894
160.65654182434082,2229.2084037240884
160.65654182434082,2225.620199318117
152.60798358917236,2222.0447421792724
-9845.625464439392,2220.08815578021
152.60798358917236,2216.5328834948627
160.65654182434082,2212.987651575798
-9854.346982955933,2211.056194753256
160.65654182434082,2207.5309033616527
-19861.95900630951,2207.210308768415
152.60798358917236,2203.703495511152
144.83298873901367,2200.2090418667085
160.65654182434082,2196.7229924032836
152.60798358917236,2193.2492261297666
160.65654182434082,2189.785126228536
-9854.346982955933,2187.91416494847
144.83298873901367,2184.471875690398
152.60798358917236,2181.039078511835
160.65654182434082,2177.6157378853936
152.60798358917236,2174.2043462194974
-29803.718280792236,2175.5037453864697
-29803.718280792236,2176.798549576754
-29803.718280792236,2178.088866330434
-29803.718280792236,2179.3747549637546
-29803.718280792236,2180.6565505265867
-19846.706283569336,2180.3857719360026
-29803.718280792236,2181.661861044546
-19804.22815132141,2181.383567271277
-19782.781019210815,2181.109160449063
-19782.781019210815,2180.8354468787606
-19782.781019210815,2180.5624276177973
-19782.781019210815,2180.290117227387
-19782.781019210815,2180.018512709092
-9833.747983932495,2178.2194603872827
-19782.781019210815,2177.9518215601784
-9785.929325819016,2176.154043306525
-19782.781019210815,2175.890268590605
-9785.929325819016,2174.100932629559
-9785.929325819016,2172.3168203706796
-9785.929325819016,2170.5379480612132
-9785.929325819016,2168.764284221079
-9785.929325819016,2166.995888571479
158.87942051887512,2163.72596970306
-9785.929325819016,2161.9703542276216
-9785.929325819016,2160.219935013766
-9785.929325819016,2158.474680641037
-9785.929325819016,2156.7345598603893
158.87942051887512,2153.5040734642503
158.87942051887512,2150.2829793650944
158.87942051887512,2147.0712486397583
-9833.747983932495,2145.3650109352234
158.87942051887512,2142.1700898861095
158.87942051887512,2138.984599430684
158.87942051887512,2135.8084452669996
-9833.747983932495,2134.1285754770333
158.87942051887512,2130.9686419465197
158.87942051887512,2127.8178307050566
-9833.747983932495,2126.1565465862295
158.87942051887512,2123.0218990762332
158.87942051887512,2119.8964522874107
-9833.747983932495,2118.254037902826
158.87942051887512,2115.1446293648714
-9833.747983932495,2113.5137956935005
158.87942051887512,2110.4201951439604
158.87942051887512,2107.335487631919
-9833.747983932495,2105.72275093491
158.87942051887512,2102.653632375624
143.2421054840088,2099.5958061592187
158.87942051887512,2096.54451908265
-9833.747983932495,2094.956657891677
158.87942051887512,2091.9208619444657
-9833.747983932495,2090.344164246215
-19804.22815132141,2090.216976546398
-19804.22815132141,2090.0900396143825
158.87942051887512,2087.0783830683836
-19804.22815132141,2086.956085566737
-19804.22815132141,2086.8341081171884
-9856.780969619751,2085.281147857775
-19804.22815132141,2085.161821464752
-19804.22815132141,2085.0427658471012
-9788.823595046997,2083.4935110481333
-9788.823595046997,2081.948538090945
-9788.823595046997,2080.4078389511346
-9788.823595046997,2078.871352920415
-9788.823595046997,2077.33902818186
154.67673301696777,2074.396410217356
-9788.823595046997,2072.8743954232464
-9788.823595046997,2071.356514769144
-9788.823595046997,2069.842868630478
-9788.823595046997,2068.333417316722
154.67673301696777,2065.4221487360314
154.67673301696777,2062.5189554120243
154.67673301696777,2059.6236478290357
154.67673301696777,2056.736069351193
154.67673301696777,2053.856092686534
154.67673301696777,2050.9836898602143
154.67673301696777,2048.1192051832577
154.67673301696777,2045.2626146123205
154.67673301696777,2042.4138515531433
154.67673301696777,2039.5728343759938
154.67673301696777,2036.739510289222
-9856.780969619751,2035.306466795511
154.67673301696777,2032.4867804625344
154.67673301696777,2029.674805233242
154.67673301696777,2026.8705427073476
-9856.780969619751,2025.4587528613995
158.87942051887512,2022.6673346797927
154.67673301696777,2019.8841945909896
143.2421054840088,2017.1103036274292
154.67673301696777,2014.3424168467475
158.87942051887512,2011.5815013558047
-9856.780969619751,2010.2021205427334
143.2421054840088,2007.4565935963603
-19846.706283569336,2007.4532114001104
154.67673301696777,2004.7173001907695
158.87942051887512,2001.9882243102174
154.67673301696777,1999.2671601267627
143.2421054840088,1996.5550596307185
154.67673301696777,1993.848718950013
158.87942051887512,1991.1491156416923
-9856.780969619751,1989.8140535029388
158.87942051887512,1987.127205805867
-19846.706283569336,1987.15119272269
154.67673301696777,1984.4757732074527
143.2421054840088,1981.8091290559078
158.87942051887512,1979.147491102392
154.67673301696777,1976.4935910576694
143.2421054840088,1973.8483680667687
-9856.780969619751,1972.5507513753805
-19846.706283569336,1972.5939661291363
158.87942051887512,1969.962387044817
154.67673301696777,1967.338409670406
158.87942051887512,1964.7208284585545
154.67673301696777,1962.1107896385308
143.2421054840088,1959.5092272097463
-9856.780969619751,1958.242622655122
158.87942051887512,1955.650932005674
-19846.706283569336,1955.7159639583963
143.2421054840088,1953.1365591542885
154.67673301696777,1950.562415842964
158.87942051887512,1947.9944652577647
154.67673301696777,1945.4338415928735
158.87942051887512,1942.8793580966096
154.67673301696777,1940.3321449946545
143.2421054840088,1937.7931241385506
-19846.706283569336,1937.8807311609846
-9856.780969619751,1936.6604692154467
158.87942051887512,1934.1340448431893
158.87942051887512,1931.6141920800844
-29790.636019706726,1933.0131082253079
-29790.636019706726,1934.4076321658943
-29790.636019706726,1935.7983819710767
-29790.636019706726,1937.185439633126
-29790.636019706726,1938.568766385568
-19834.52826976776,1938.6586834493837
-29790.636019706726,1940.0361437002007
-19786.70961332321,1940.1183805041787
-19786.70961332321,1940.200369345745
-19786.70961332321,1940.282089322216
-19786.70961332321,1940.363520601887
-19786.70961332321,1940.4446446869506
-9834.826152324677,1939.2479242585864
-19786.70961332321,1939.3300225138903
-9778.222795009613,1938.1324444621764
-9778.222795009613,1936.9378933538712
-9778.222795009613,1935.7463448180872
-9778.222795009613,1934.5577748421
-9778.222795009613,1933.3721599245237
-9778.222795009613,1932.1894772073003
172.34630823135376,1929.7453374813465
-9778.222795009613,1928.5700582124928
-9778.222795009613,1927.397658681327
-9778.222795009613,1926.2281912370927
-9778.222795009613,1925.0616368585231
172.34630823135376,1922.6409130567831
172.34630823135376,1920.2261744004206
172.34630823135376,1917.8172870044173
172.34630823135376,1915.4141395253994
172.34630823135376,1913.016705636975
172.34630823135376,1910.6251923177595
-19786.70961332321,1910.7407693603266
172.34630823135376,1908.3579231172178
172.34630823135376,1905.9809284599685
172.34630823135376,1903.6097250044409
-9834.826152324677,1902.492072730452
172.34630823135376,1900.1307465999298
172.34630823135376,1897.7752319486262
172.34630823135376,1895.4254997970138
-9834.826152324677,1894.32317195745
172.34630823135376,1891.9834297356763
172.34630823135376,1889.6494065166664
-19776.616495132446,1889.7904754247672
-19776.616495132446,1889.9307515901617
-19776.616495132446,1890.0703126706173
-19776.616495132446,1890.20941111109
-19776.616495132446,1890.348146687253
