"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.0, 30.0, 10.0, 100.0, 60.0, 90.0, 20.0, 80.0, 50.0, 40.0, 0.0, 7.5257034, 12.363232, 4.913305, 4.9797106, 5.317136, 13.032512, 11.867109, 6.4757957, 9.929682, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,2.247429656982422,0.0,9.50866928100586,0.5020289421081543,0.0,0.0,0.0,0.0,0.0
"(2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.382962, 44.382965, 34.382965, 74.38296, -5.617038, 64.38296, 54.382957, 24.382963, 14.382963, 84.38296, 12.363232, 10.896433, 0.0, 10.753538, 10.637327, 12.376596, 10.1814995, 0.5647005, 5.9615436, 4.6092677, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,5.200636291503907,0.0,0.0,0.0,0.0
"(5.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -7.993634, 32.00637, 22.006369, 62.006363, -17.993633, 52.006363, 42.006363, 12.006367, 2.0063667, 72.00636, 5.317136, 12.036797, 12.376596, 1.6545527, 9.55271, 0.0, 16.656263, 12.042947, 7.917717, 11.904227, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010213470458985
"(9.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -19.897861, 20.102142, 10.102141, 50.102135, -29.897861, 40.102135, 30.102135, 0.10213947, -9.897861, 60.102135, 9.929682, 6.4437556, 4.6092677, 10.287161, 6.747949, 11.904227, 6.122904, 4.085571, 3.992452, 0.0, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0
"(4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, -26.645811, 13.354193, 3.3541923, 43.354187, -36.64581, 33.354187, 23.354185, -6.6458097, -16.64581, 53.354187, 4.9797106, 2.5588405, 10.637327, 8.483689, 0.0, 9.55271, 8.205756, 10.074382, 5.233652, 6.747949, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.187946128845215,0.0
"(8.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -31.879463, 8.120541, -1.8794599, 38.120537, -41.879463, 28.120535, 18.120533, -11.879461, -21.879461, 48.120537, 6.4757957, 6.511331, 5.9615436, 6.3135834, 5.233652, 7.917717, 9.205165, 5.4395866, 0.0, 3.992452, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0
"(5.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -39.79718, 0.20282364, -9.797176, 30.20282, -49.79718, 20.202818, 10.202816, -19.797178, -29.797178, 40.20282, 5.317136, 12.036797, 12.376596, 1.6545527, 9.55271, 0.0, 16.656263, 12.042947, 7.917717, 11.904227, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,2.8548267364501956,0.0,0.0,0.0,0.0,0.0,0.0
"(3.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -41.451733, -1.451729, -11.451729, 28.548267, -51.451733, 18.548265, 8.548264, -21.45173, -31.45173, 38.548267, 4.913305, 10.875991, 10.753538, 0.0, 8.483689, 1.6545527, 15.202149, 10.408412, 6.3135834, 10.287161, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,-1.2327719688415528,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, -52.327724, -12.32772, -22.32772, 17.672276, -62.327724, 7.6722746, -2.3277273, -32.32772, -42.32772, 27.672276, 7.5257034, 0.0, 10.896433, 10.875991, 2.5588405, 12.036797, 5.9874735, 10.339362, 6.511331, 6.4437556, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 62.474297, 22.474297, 2.4742966, 92.4743, 52.474297, 82.4743, 12.474297, 72.4743, 42.474297, 32.474297, 7.5257034, 0.0, 10.896433, 10.875991, 2.5588405, 12.036797, 5.9874735, 10.339362, 6.511331, 6.4437556, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,-1000.0,0.0,0.0,0.0,0.0,0.6486823081970216,0.0,0.0,0.0
"(6.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 56.486824, 16.486824, -3.513177, 86.486824, 46.486824, 76.486824, 6.486823, 66.486824, 36.486824, 26.486824, 13.032512, 5.9874735, 10.1814995, 15.202149, 8.205756, 16.656263, 0.0, 9.768912, 9.205165, 6.122904, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 50.49935, 10.499351, -9.50065, 80.49935, 40.49935, 70.49935, 0.4993496, 60.49935, 30.499352, 20.499352, 7.5257034, 0.0, 10.896433, 10.875991, 2.5588405, 12.036797, 5.9874735, 10.339362, 6.511331, 6.4437556, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3988019943237306,0.0
"(8.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 43.98802, 3.9880195, -16.011982, 73.98802, 33.98802, 63.98802, -6.0119815, 53.98802, 23.98802, 13.98802, 6.4757957, 6.511331, 5.9615436, 6.3135834, 5.233652, 7.917717, 9.205165, 5.4395866, 0.0, 3.992452, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,-2.1973526000976564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 38.026478, -1.9735241, -21.973526, 68.02648, 28.026478, 58.026478, -11.973525, 48.026478, 18.026476, 8.026476, 12.363232, 10.896433, 0.0, 10.753538, 10.637327, 12.376596, 10.1814995, 0.5647005, 5.9615436, 4.6092677, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746177673339844,0.0,0.0
"(7.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 37.461777, -2.5382247, -22.538227, 67.461784, 27.461777, 57.461777, -12.538225, 47.461777, 17.461775, 7.4617753, 11.867109, 10.339362, 0.5647005, 10.408412, 10.074382, 12.042947, 9.768912, 0.0, 5.4395866, 4.085571, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0
"(6.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 27.692863, -12.307137, -32.30714, 57.69287, 17.692863, 47.692863, -22.307137, 37.692863, 7.6928625, -2.307137, 13.032512, 5.9874735, 10.1814995, 15.202149, 8.205756, 16.656263, 0.0, 9.768912, 9.205165, 6.122904, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",1.4660351753234864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 14.660352, -25.33965, -45.339653, 44.66036, 4.6603518, 34.66035, -35.33965, 24.66035, -5.339649, -15.339649, 0.0, 7.5257034, 12.363232, 4.913305, 4.9797106, 5.317136, 13.032512, 11.867109, 6.4757957, 9.929682, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,3.974705505371094,0.0,0.0,0.0,0.0,0.0,0.0
"(3.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 9.747047, -30.252954, -50.252956, 39.747055, -0.25295305, 29.747046, -40.252953, 19.747046, -10.2529545, -20.252954, 4.913305, 10.875991, 10.753538, 0.0, 8.483689, 1.6545527, 15.202149, 10.408412, 6.3135834, 10.287161, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 65.08669, 25.086695, 5.086695, 95.08669, 55.086697, 85.08669, 15.086695, 75.08669, 45.086697, 35.086697, 4.913305, 10.875991, 10.753538, 0.0, 8.483689, 1.6545527, 15.202149, 10.408412, 6.3135834, 10.287161, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",6.0173389434814455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.17339, 20.17339, 0.17339039, 90.173386, 50.173393, 80.173386, 10.173389, 70.173386, 40.173393, 30.173391, 0.0, 7.5257034, 12.363232, 4.913305, 4.9797106, 5.317136, 13.032512, 11.867109, 6.4757957, 9.929682, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",-1000.0,1.2647686004638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.647686, 12.647686, -7.352313, 82.64768, 42.64769, 72.64768, 2.647686, 62.647682, 32.64769, 22.647688, 7.5257034, 0.0, 10.896433, 10.875991, 2.5588405, 12.036797, 5.9874735, 10.339362, 6.511331, 6.4437556, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,4.0088848114013675,0.0,0.0,0.0,0.0,0.0
"(4.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.088844, 10.088845, -9.911154, 80.088844, 40.08885, 70.088844, 0.08884549, 60.08884, 30.08885, 20.088848, 4.9797106, 2.5588405, 10.637327, 8.483689, 0.0, 9.55271, 8.205756, 10.074382, 5.233652, 6.747949, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,-2.0548480987548827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.451515, -0.54848194, -20.548481, 69.451515, 29.45152, 59.451515, -10.548482, 49.451515, 19.451523, 9.451521, 12.363232, 10.896433, 0.0, 10.753538, 10.637327, 12.376596, 10.1814995, 0.5647005, 5.9615436, 4.6092677, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0
"(4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.814188, -11.185809, -31.185808, 58.814186, 18.814194, 48.814186, -21.18581, 38.814186, 8.814196, -1.1858063, 4.9797106, 2.5588405, 10.637327, 8.483689, 0.0, 9.55271, 8.205756, 10.074382, 5.233652, 6.747949, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.17686, -21.823135, -41.823135, 48.176857, 8.176867, 38.176857, -31.823137, 28.176859, -1.8231316, -11.823133, 12.363232, 10.896433, 0.0, 10.753538, 10.637327, 12.376596, 10.1814995, 0.5647005, 5.9615436, 4.6092677, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7612157821655274,0.0,0.0
"(7.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 17.61216, -22.387836, -42.387836, 47.612156, 7.612166, 37.612156, -32.387836, 27.612158, -2.3878322, -12.387834, 11.867109, 10.339362, 0.5647005, 10.408412, 10.074382, 12.042947, 9.768912, 0.0, 5.4395866, 4.085571, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,-4.21567497253418,0.0,0.0,0.0
"(6.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 7.8432474, -32.15675, -52.15675, 37.843243, -2.1567464, 27.843243, -42.15675, 17.843246, -12.156744, -22.156746, 13.032512, 5.9874735, 10.1814995, 15.202149, 8.205756, 16.656263, 0.0, 9.768912, 9.205165, 6.122904, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 64.68286, 24.682865, 4.682864, 94.68286, 54.682865, 84.68286, 14.682864, 74.68286, 44.682865, 34.682865, 5.317136, 12.036797, 12.376596, 1.6545527, 9.55271, 0.0, 16.656263, 12.042947, 7.917717, 11.904227, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,0.0,0.0,9.302830505371094,0.0,0.0,0.0,0.0,0.0,0.0
"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 40.0, 80.0, 90.0, 50.0, 100.0, 70.0, 30.0, 20.0, 60.0, 0.0, 7.5257034, 12.363232, 4.913305, 4.9797106, 5.317136, 13.032512, 11.867109, 6.4757957, 9.929682, 5.6181016, 14.260715, 10.979909, 8.979877, 2.3402796, 2.339918, 0.8712542, 12.992642, 9.016726, 10.621089, 0.3087674, 14.548648, 12.48664, 3.1850867, 2.7273746, 2.7510676, 4.5636334, 7.8713465, 6.479175, 4.3684373)",0.0,3.247429656982422,0.0,0.0,4.5020290374755865,8.4682861328125,10.823822593688966,0.0,0.0,0.0
