Rewards
-29719.8444480896
-49791.91637420654
-29727.367210388184
-39796.088958740234
-39798.29688453674
-39840.61687850952
-19789.6764087677
-29763.69736480713
-19680.993091583252
-39746.38596391678
-39683.77947616577
-49809.92533779144
-29731.901193618774
-9688.705752849579
-39810.554839134216
-9688.705752849579
-39729.16525268555
-39845.89400100708
-19680.993091583252
-9698.384906291962
-29749.126625061035
-9720.757057189941
-49919.36094379425
-29748.141521453857
-19690.422645568848
-49792.59122467041
-9688.705752849579
-9688.705752849579
-9698.384906291962
-49805.689054489136
-29745.20637702942
-19680.993091583252
-39855.66832447052
-49753.844182014465
-39918.52989768982
-9719.616157531738
-19726.198249816895
-39851.545192718506
-9688.705752849579
-39866.85470676422
-19680.993091583252
-39865.15458488464
271.3403172492981
-39737.32624435425
-19758.18583202362
-9698.384906291962
-19752.12657737732
-29728.822986602783
-29657.21660232544
-49874.27847623825
-9701.213335037231
-29736.213876724243
-39888.85729408264
-29775.95151424408
-19691.938133239746
-19690.422645568848
-9688.705752849579
-19715.18662071228
-29793.48762702942
-39683.77947616577
-9701.213335037231
-39816.91883659363
-29657.21660232544
-49864.403272628784
-39744.47375869751
-9688.705752849579
-19690.422645568848
-9701.213335037231
-29926.80482029915
-19690.422645568848
-29718.28143310547
-29708.647911071777
-9698.384906291962
-9688.705752849579
-39740.78204894066
-9720.757057189941
-39872.66068840027
-49820.1420211792
271.3403172492981
-29830.609561920166
-29820.344729423523
-29740.16469192505
-9701.213335037231
-29708.647911071777
-9698.384906291962
271.3403172492981
-29721.065296173096
-19690.422645568848
-9701.213335037231
-29833.122583389282
-9698.384906291962
-9688.705752849579
-39683.77947616577
-9720.757057189941
-39705.31385040283
-9709.751586914062
-9698.384906291962
-9701.213335037231
271.3403172492981
-39754.362979888916
254.47571563720703
-9698.384906291962
-9701.213335037231
-59756.53633594513
271.3403172492981
-29716.833404541016
-9698.384906291962
-9709.751586914062
-29847.17112827301
252.443510055542
-39754.362979888916
-9688.705752849579
-39834.25887775421
-9709.751586914062
-9720.757057189941
-29677.06357741356
-29815.07787322998
-39825.877672195435
-29818.291522979736
-39877.45069313049
271.982017993927
-39693.68891143799
-39792.43995857239
-9701.213335037231
-49811.82983112335
271.982017993927
-9719.616157531738
-39833.97744560242
-29677.06357741356
271.3403172492981
-29733.066802978516
-9701.213335037231
271.982017993927
-39835.055532455444
-9709.751586914062
-19680.993091583252
271.3403172492981
-39770.814175605774
271.982017993927
-29707.548336029053
-29657.21660232544
-9719.616157531738
-9701.213335037231
271.3403172492981
-29706.02914905548
-9720.757057189941
-39760.01361656189
-39876.41892910004
-9709.751586914062
271.982017993927
-29796.31738948822
-39817.12759017944
252.443510055542
271.3403172492981
-9709.751586914062
-39877.40088844299
252.443510055542
-29657.21660232544
271.982017993927
-29691.261169433594
-9720.757057189941
-29657.21660232544
-29691.261169433594
-39683.77947616577
-39705.31385040283
-9719.616157531738
-9709.751586914062
-39891.23407745361
-29778.701789855957
271.3403172492981
-29691.261169433594
-9701.213335037231
-29716.833404541016
271.982017993927
-19724.865768432617
252.443510055542
-29839.665143966675
-19672.82843399048
271.3403172492981
-29780.048340797424
-9720.757057189941
-49820.1420211792
-9704.735061645508
-19672.82843399048
-19672.82843399048
-59879.78183555603
-19672.82843399048
-19672.82843399048
-9714.164615631104
-19672.82843399048
-39698.11224555969
-19672.82843399048
-19715.18662071228
-9704.735061645508
-29745.498945236206
-9714.164615631104
-29810.47495365143
-9704.735061645508
-29732.05327606201
248.51173400878906
-29735.074768066406
-29685.882140159607
-29707.548336029053
-9704.735061645508
-9718.475444793701
-39721.81943511963
-9704.735061645508
-9714.164615631104
-9704.735061645508
-9714.164615631104
247.37083435058594
-9704.925025939941
-9704.735061645508
-9714.164615631104
-9704.735061645508
-49791.78518295288
-9714.164615631104
-9704.735061645508
247.37083435058594
-9714.164615631104
247.37083435058594
-9714.164615631104
-29780.048340797424
-29691.261169433594
-39811.38865661621
247.37083435058594
-9714.164615631104
247.37083435058594
-29691.261169433594
-9714.164615631104
-9714.164615631104
247.37083435058594
-39787.4740524292
-29752.92858314514
-9709.751586914062
271.982017993927
-39894.79444694519
-29846.367027282715
-9714.164615631104
252.443510055542
-9754.45783996582
271.3403172492981
-9709.751586914062
247.37083435058594
271.982017993927
-29738.75199317932
-9720.757057189941
248.51173400878906
-9719.616157531738
-29707.548336029053
-29787.324887275696
-39770.814175605774
271.3403172492981
-19749.132384300232
-19715.18662071228
252.443510055542
-49760.09809112549
-9709.751586914062
248.51173400878906
271.982017993927
-9720.757057189941
247.37083435058594
254.47571563720703
-29707.548336029053
271.3403172492981
-19724.865768432617
252.443510055542
271.982017993927
-19715.18662071228
-9719.616157531738
-9720.757057189941
-39760.01361656189
248.51173400878906
-49834.28249359131
271.3403172492981
-39693.68891143799
-39806.81319999695
-19747.304668426514
247.37083435058594
254.47571563720703
252.443510055542
-19715.18662071228
-39736.891372680664
271.982017993927
-9719.616157531738
248.51173400878906
-39808.13508605957
254.47571563720703
-19701.656556129456
-9720.757057189941
-19724.865768432617
-9688.705752849579
252.443510055542
-29756.627656936646
248.51173400878906
-49803.00219345093
271.982017993927
-9719.616157531738
-19701.656556129456
-39786.303691864014
-9755.099546432495
271.3403172492981
253.35607719421387
247.37083435058594
254.47571563720703
271.982017993927
-29730.169105768204
248.51173400878906
-29705.000801086426
-19688.976795196533
-19679.98429107666
-29656.172687530518
-29656.172687530518
-39729.16525268555
-29656.172687530518
-19689.269359588623
-29656.172687530518
-29656.172687530518
-19663.6971244812
-39871.15752410889
-9687.665319442749
-19663.6971244812
-19663.6971244812
-19782.04262161255
-19679.98429107666
-19663.6971244812
-19663.6971244812
-19679.98429107666
-9718.353504180908
-9697.344470977783
-19663.6971244812
-19663.6971244812
-19663.6971244812
-29827.061730384827
-9687.665319442749
273.02071380615234
-9687.665319442749
-19689.269359588623
-19679.98429107666
-9697.344470977783
-9687.665319442749
-9687.665319442749
-19679.99192047119
-19679.98429107666
-9697.344470977783
-19689.269359588623
-29742.295806884766
-9687.665319442749
-19702.573355197906
-9719.78337097168
272.3790111541748
-9697.344470977783
-19679.98429107666
-19689.269359588623
-9687.665319442749
-19679.98429107666
-9687.665319442749
-9697.344470977783
-19689.269359588623
-9700.23964881897
-9687.665319442749
-29792.341854572296
-9700.23964881897
272.3790111541748
-39786.85020542145
-49775.22505187988
-19689.269359588623
-9700.23964881897
-9697.344470977783
272.3790111541748
-9719.78337097168
-19689.269359588623
-9697.344470977783
-9700.23964881897
272.3790111541748
-9708.488931655884
-9697.344470977783
-9700.23964881897
272.3790111541748
-9719.78337097168
255.8477382659912
-49781.96980190277
-9697.344470977783
-29708.455410003662
-29708.187786102295
-29709.687732696533
-19748.054500579834
-39673.25751876831
272.3790111541748
-39901.15340614319
-9700.23964881897
-9718.353504180908
-19670.73886537552
273.02071380615234
-9700.23964881897
-39770.814175605774
-29849.956336975098
-9702.680607318878
273.02071380615234
-19670.73886537552
-19699.53361415863
-9708.488931655884
-19670.73886537552
-19670.73886537552
-9711.965675830841
-19670.73886537552
-19670.73886537552
-19670.73886537552
-9702.680607318878
250.82004117965698
-29778.854694366455
-39901.10360145569
-9702.680607318878
-9711.965675830841
-9702.680607318878
-9702.680607318878
-29841.3847322464
-29729.75948905945
-9711.965675830841
-9702.680607318878
-9711.965675830841
-9702.680607318878
-9702.680607318878
272.3790111541748
-9711.965675830841
253.3820858001709
-19733.48376083374
-29679.693558216095
273.02071380615234
-39799.34276199341
-29679.693558216095
-9708.488931655884
-29679.693558216095
-9719.78337097168
-19712.252502918243
-29695.94735145569
-29679.693558216095
272.3790111541748
-29679.693558216095
-9700.23964881897
249.39017820358276
-9711.965675830841
273.02071380615234
-9706.34958267212
-19701.656556129456
-9718.353504180908
-9702.680607318878
-9700.23964881897
-9702.680607318878
272.3790111541748
-29719.15747666359
-19707.67778301239
-29695.94735145569
-9740.798920154572
-9708.488931655884
-9711.965675830841
-39756.769874572754
273.02071380615234
-19702.573355197906
-39757.02157115936
-9700.23964881897
272.3790111541748
-9702.680607318878
-9708.488931655884
-19722.72452569008
249.39017820358276
-29695.94735145569
-9719.78337097168
-9714.992945194244
273.02071380615234
-19702.573355197906
253.3820858001709
-29705.376903533936
-9718.353504180908
-9711.965675830841
-19734.624658584595
272.3790111541748
249.39017820358276
-29706.892391204834
253.3820858001709
-29812.421392440796
-19702.573355197906
273.02071380615234
-9711.965675830841
-9708.488931655884
-9719.78337097168
-49736.363142967224
-29695.94735145569
-29710.493774414062
-19712.252502918243
272.3790111541748
-29705.376903533936
249.39017820358276
253.3820858001709
-9741.440626621246
-9718.353504180908
-29695.94735145569
-9697.344470977783
250.82004117965698
253.3820858001709
249.39017820358276
-9708.488931655884
272.3790111541748
-19702.573355197906
-19715.080938339233
-9719.78337097168
-29705.376903533936
-29713.28243637085
-19712.252502918243
-9708.488931655884
250.82004117965698
273.02071380615234
-19699.53361415863
253.3820858001709
-19702.573355197906
272.3790111541748
249.39017820358276
-9708.488931655884
-19699.53361415863
250.82004117965698
-9719.78337097168
-29705.376903533936
273.02071380615234
-19702.573355197906
-9718.353504180908
-29872.882506370544
-19699.53361415863
-29765.174892425537
-19712.252502918243
253.3820858001709
249.39017820358276
273.02071380615234
255.8477382659912
-29763.95484161377
-19699.53361415863
-9706.34958267212
-9719.78337097168
-29705.376903533936
250.82004117965698
272.3790111541748
-9753.301379203796
-9706.34958267212
255.8477382659912
253.3820858001709
-19712.252502918243
-19699.53361415863
273.02071380615234
249.39017820358276
-9718.353504180908
-19723.619188308716
-9706.34958267212
254.2946491241455
-19699.53361415863
250.82004117965698
272.3790111541748
-9708.488931655884
-29695.94735145569
-9706.34958267212
253.3820858001709
-19712.252502918243
-9750.875094413757
273.02071380615234
-19715.080938339233
-9706.34958267212
-9718.353504180908
-9727.729146003723
272.3790111541748
249.39017820358276
254.2946491241455
-9727.729146003723
-9706.34958267212
255.8477382659912
-19707.67778301239
250.82004117965698
-9727.729146003723
273.02071380615234
-19712.252502918243
-39729.82921409607
254.2946491241455
-9753.301379203796
-9718.353504180908
-19702.573355197906
-9718.823791503906
272.3790111541748
249.39017820358276
-19707.67778301239
-29698.2412109375
255.8477382659912
-9727.729146003723
239.69268798828125
253.3820858001709
-9706.34958267212
-19734.624658584595
273.02071380615234
241.37017583847046
256.1185989379883
-9727.729146003723
-19707.67778301239
254.2946491241455
250.82004117965698
-19715.080938339233
272.3790111541748
-9706.34958267212
-29716.833404541016
255.8477382659912
-9706.34958267212
-9719.616157531738
-9753.301379203796
-19709.65624141693
-19707.67778301239
-9709.451432228088
253.3820858001709
-29677.06357741356
-9714.992945194244
253.35607719421387
-9727.729146003723
271.3403172492981
273.02071380615234
-19724.865768432617
249.39017820358276
256.1185989379883
-19701.656556129456
-19715.080938339233
254.47571563720703
239.69268798828125
252.443510055542
254.2946491241455
-19707.67778301239
-19724.248565673828
239.69268798828125
271.982017993927
272.3790111541748
217.95241832733154
-19701.656556129456
-9741.440626621246
-9719.616157531738
256.1185989379883
247.37083435058594
-9743.483461380005
-29676.319695472717
-29741.72780418396
-29730.681997299194
254.47571563720703
