ep_rets,avg_losses
-19742.036613464355,1575.1070138559185
-9802.99796295166,1571.6714227040038
173.7526512145996,1562.302143180057
-19742.036613464355,1564.9412244573075
-19742.036613464355,1567.545771554986
-19742.036613464355,1570.1193223264402
-9800.125534057617,1566.848089883807
-19742.036613464355,1569.3941050874862
-19742.036613464355,1571.9097255150064
-19742.036613464355,1574.3961693092267
-9777.370037078857,1571.159737444347
-9777.370037078857,1567.9576090411813
-9800.125534057617,1564.7994186967496
-9777.370037078857,1561.66226289815
-9777.370037078857,1558.5563369575873
-9800.125534057617,1555.4957222309251
-9777.370037078857,1552.4551624742562
162.06288528442383,1543.9864126463983
-9800.125534057617,1541.053367652299
-9777.370037078857,1538.1390143786714
-9777.370037078857,1535.25524896288
-9800.125534057617,1532.4136160470093
-9777.370037078857,1529.5892654309469
-9777.370037078857,1526.7941093241393
-9777.370037078857,1524.027556632705
-9800.125534057617,1521.3010341281727
162.06288528442383,1513.3865056051993
162.06288528442383,1505.5540130737077
-9800.125534057617,1502.9640318660265
162.06288528442383,1495.264958858056
-9800.125534057617,1492.753184193184
162.06288528442383,1485.183717876967
162.06288528442383,1477.6905145207684
156.55189514160156,1470.2752883560875
-9800.125534057617,1467.937234589959
162.06288528442383,1460.6407930965145
156.55189514160156,1453.419545611219
162.06288528442383,1446.2666057913223
156.55189514160156,1439.1865743615288
162.06288528442383,1432.1726775551408
156.55189514160156,1425.2296759093526
162.06288528442383,1418.3508983442766
156.55189514160156,1411.5409101158011
162.06288528442383,1404.793178793109
156.55189514160156,1398.1126280044527
162.06288528442383,1391.4927864701679
156.55189514160156,1384.9381824168456
162.06288528442383,1378.4424405957338
156.55189514160156,1372.0100698910355
162.06288528442383,1365.634788867376
-19813.390621185303,1368.6099071731621
-29790.131885528564,1376.176121814495
169.19128036499023,1369.8657141594006
156.28999710083008,1363.6193317271732
156.55189514160156,1357.4298384841816
164.48306274414062,1351.2925992257283
169.60314750671387,1345.208515353134
-29809.13247680664,1352.6835705586473
-29790.131885528564,1360.0828543887394
165.97145462036133,1354.0422635408434
162.06288528442383,1348.0569653828484
173.7526512145996,1342.1191205584946
169.19128036499023,1336.2355394737774
-19838.02541732788,1339.1792470958148
165.97145462036133,1333.3613589684142
-19812.26312637329,1336.2805218925675
173.7526512145996,1330.5215412936616
169.60314750671387,1324.814096249396
-19813.390621185303,1327.7325427392682
156.28999710083008,1322.0915122577478
-19750.815998077393,1325.0034499303517
165.97145462036133,1319.4175738587346
156.55189514160156,1313.8827674518948
-29809.13247680664,1320.9853949360968
164.48306274414062,1315.4866099045255
169.19128036499023,1310.0316193568679
162.06288528442383,1304.625066356746
-19750.815998077393,1307.521380388141
156.28999710083008,1302.1720037354792
173.7526512145996,1296.8590149312722
-19750.815998077393,1299.7486068446665
-19750.815998077393,1302.6129730325908
-9808.248050689697,1301.4286756325532
-19750.815998077393,1304.2626679933098
-19750.815998077393,1307.0733609084316
-9775.585676193237,1305.870985742016
-19750.815998077393,1308.6523009312903
-9775.585676193237,1307.4519771439611
-9775.585676193237,1306.2581903782304
-9808.248050689697,1305.0855538895844
-9775.585676193237,1303.9081880568401
-9775.585676193237,1302.738199328762
159.57026863098145,1297.7101478115076
-9808.248050689697,1296.5838546565444
-9775.585676193237,1295.4532665757645
-9775.585676193237,1294.3311405763804
-9775.585676193237,1293.217247021811
-9775.585676193237,1292.1113818757945
-9808.248050689697,1291.0257850879536
-9775.585676193237,1289.935517246602
159.57026863098145,1285.1039561131602
159.57026863098145,1280.3082572264627
-9808.248050689697,1279.2812541285332
159.57026863098145,1274.5418990588184
159.57026863098145,1269.8371357543442
-9808.248050689697,1268.858875196196
159.57026863098145,1264.209288113745
-9808.248050689697,1263.2582722058762
159.57026863098145,1258.6625984762738
154.24551010131836,1254.1022112088535
159.57026863098145,1249.5725679682757
-9808.248050689697,1248.6869659433833
159.57026863098145,1244.2086581327649
-9808.248050689697,1243.3479286607762
159.57026863098145,1238.9203535960175
154.24551010131836,1234.5262062789707
159.57026863098145,1230.161030190852
154.24551010131836,1225.828566666732
159.57026863098145,1221.5244685120483
154.24551010131836,1217.25239813951
159.57026863098145,1213.007988138033
154.24551010131836,1208.7950128503414
159.57026863098145,1204.6093151003427
154.24551010131836,1200.4545182346428
159.57026863098145,1196.3263440611513
154.24551010131836,1192.2283946579032
159.57026863098145,1188.1564344429437
154.24551010131836,1184.1141029944738
169.60314750671387,1180.093697112481
-19813.390621185303,1182.8979449954336
165.97145462036133,1178.9101520733282
