Episode,Episodic Reward,Cumulative Reward
283,41.952866554260254,74.0835502189798
284,42.62916851043701,73.97279535380888
285,-20.85697650909424,73.64005931218465
286,116.08770680427551,73.7884776600591
287,49.98536396026611,73.70553998166261
288,94.3858232498169,73.77734652078814
289,69.20774841308594,73.76153476263
290,98.85148000717163,73.84805181519738
291,192.6055507659912,74.25615318616231
292,102.79859113693237,74.35390126133618
293,118.9383533000946,74.50606662665618
294,93.6260175704956,74.57110047340393
295,131.2331027984619,74.76317505755667
296,140.4788019657135,74.98518731062477
297,-25.560214519500732,74.64665060412602
298,140.32391786575317,74.86704411842679
299,22.05634069442749,74.69041969225957
300,171.01991605758667,75.01151801347733
301,72.3036241531372,75.00252168835992
302,104.21838474273682,75.09926295675189
303,27.717477321624756,74.94288742660297
304,104.21838474273682,75.03918840461655
305,134.00845575332642,75.23253026477626
306,50.54004669189453,75.1518358740152
307,82.45944499969482,75.17563916106954
308,130.14203357696533,75.35410148060167
309,150.24913358688354,75.59648022528219
310,228.4755163192749,76.08963840623056
311,236.48333716392517,76.60537377201092
312,63.57615280151367,76.56361344838754
313,274.83991503715515,77.19708406049223
314,99.4580774307251,77.26797894383692
315,77.29409790039062,77.26806186115931
316,161.04332733154297,77.53317346074913
317,46.232455253601074,77.43443302476443
318,112.38688826560974,77.54434640602496
319,55.11893272399902,77.47404730357347
320,27.59241771697998,77.31816721111537
321,135.40215682983398,77.49911421927337
322,78.45523881912231,77.50208355032879
323,-23.159208297729492,77.19043868392613
324,156.73685216903687,77.43595230579376
325,30.114949226379395,77.29034921939557
326,1.3951349258422852,77.05754181358712
327,167.5890543460846,77.33439659197396
328,23.873416900634766,77.17140580023208
329,28.934330940246582,77.02478855141753
330,72.88842248916626,77.01225410880464
331,131.5615701675415,77.17705566789448
332,84.46324729919434,77.19900202822973
333,170.19613075256348,77.47827268505955
334,155.79743933677673,77.7127612079689
335,58.329445362091064,77.65490056365283
336,104.68925189971924,77.73535994262923
337,54.17080879211426,77.66543545850307
338,63.57615280151367,77.62375119028712
339,126.82022666931152,77.76887353683291
340,139.05415773391724,77.94912437270669
341,95.7738516330719,78.00139630015644
342,92.1862313747406,78.04287242610552
343,-32.82085967063904,77.71965454827244
344,193.70493459701538,78.05682106004205
345,168.6985263824463,78.3195506406867
346,105.84051775932312,78.3990910080816
347,86.03870296478271,78.42110718086748
348,67.90278577804565,78.39088211936512
349,68.23306560516357,78.36177662792042
350,139.6915397644043,78.53700452259609
351,172.87612915039062,78.80577695743311
352,63.57615280151367,78.76251097971743
353,212.38951063156128,79.14105772094078
354,116.4767484664917,79.24652577389432
355,158.3521671295166,79.46935856644536
356,-32.659146308898926,79.15439085612137
357,41.38130855560303,79.04858390289863
358,-7.181983947753906,78.80771639493591
359,67.90278577804565,78.77734054363538
360,108.76811695098877,78.86064825587802
361,191.7438907623291,79.17334421849978
362,105.30630016326904,79.24553470453505
363,-3.4743518829345703,79.01765622908748
364,133.05448532104492,79.16610905626318
365,47.9618353843689,79.08061789551826
366,106.4613835811615,79.15542873072494
367,74.85055446624756,79.14369882809693
368,63.57615280151367,79.10139571389426
369,131.92843580245972,79.24455842416138
370,69.4699239730835,79.21814049321252
371,76.87681579589844,79.21182964497179
372,147.21087646484375,79.39462278158435
373,106.82763481140137,79.46816973072595
374,60.67982482910156,79.41793351441143
375,121.24338054656982,79.52946803983052
376,87.06744575500488,79.5495158529028
377,145.80501461029053,79.72525988143698
378,92.6447901725769,79.75943853300085
379,33.11712837219238,79.6363717515739
380,116.71687316894531,79.73395201846174
381,63.57615280151367,79.69154309663247
382,19.64604663848877,79.53435593312948
383,122.01703977584839,79.64527677867183
384,114.42327308654785,79.73584447739024
385,5.91368293762207,79.54409860326098
386,191.3676242828369,79.83379685631688
387,-83.05590724945068,79.4128932281366
388,76.15099143981934,79.40448626476464
389,43.49979591369629,79.3121862895691
390,192.49205017089844,79.602391068752
391,183.40843296051025,79.86787966694064
392,97.34115886688232,79.91245435877723
393,128.1306209564209,80.03514689464909
394,64.72988319396973,79.99630104769305
395,63.57615280151367,79.9547310521331
396,109.51941108703613,80.02938933504953
397,113.4484453201294,80.1135683173797
398,21.033296585083008,79.96512542357996
399,157.93383884429932,80.16053573290507
400,160.75208830833435,80.36201461434365
401,63.57615280151367,80.32015460982286
402,94.22595882415771,80.35474616259485
403,2.977170944213867,80.16274225386438
404,124.28651070594788,80.27195950250814
405,137.55956518650055,80.41341038074023
406,27.621334075927734,80.28338063614709
407,135.72925281524658,80.41961128032179
408,10.177123546600342,80.24744832019012
409,63.57615280151367,80.20668720645251
410,87.45294189453125,80.22436099837466
411,51.835044384002686,80.15528723532266
412,22.100834846496582,80.01437837030123
413,57.362298011779785,79.95953071810143
414,41.952866554260254,79.8677271814738
415,-64.63801741600037,79.51952056798591
416,55.66124629974365,79.46216894714878
417,63.57615280151367,79.42407298516883
418,59.09828424453735,79.37544669631565
419,13.186812400817871,79.21747859537174
420,108.38103008270264,79.28691562272253
421,169.96781158447266,79.50230967488821
422,94.02253818511963,79.53671779932004
423,67.90278577804565,79.50921441392695
424,63.57615280151367,79.47163643842597
425,40.757089138031006,79.38054338595447
426,97.34115886688232,79.42270445515852
427,113.63803005218506,79.50283402330145
428,125.23523235321045,79.60968542126852
429,46.45770072937012,79.53240806767435
430,21.162673950195312,79.39666449995929
431,21.65750503540039,79.26269893275612
432,113.98067569732666,79.34306461971116
433,17.200263023376465,79.19954775690206
434,110.38890886306763,79.27141264424345
435,73.30661582946777,79.25770046765777
436,63.57615280151367,79.22173361521249
437,149.64136791229248,79.38287694312342
438,41.83204936981201,79.29714446007934
439,127.15530395507812,79.40616076872398
440,63.57615280151367,79.37018347788941
441,-0.6317253112792969,79.18877325387768
442,118.20374727249146,79.2770424258655
443,137.07092714309692,79.40750266224751
444,63.57615280151367,79.37184646886749
445,74.10491561889648,79.36001066920463
446,63.57615280151367,79.32462085335779
447,128.9624729156494,79.43566750226671
448,60.001286029815674,79.39228718647999
449,98.80808925628662,79.43552950734816
450,100.51190757751465,79.48236590305964
451,63.57615280151367,79.44709713786774
452,45.96213340759277,79.37301535970342
453,187.9970841407776,79.61280359100822
454,115.14257717132568,79.69106300418072
455,40.66897678375244,79.60530017732263
456,-87.63959693908691,79.23853505206735
457,-10.35130786895752,79.04249600847649
458,43.499269008636475,78.9648907093502
459,76.17045474052429,78.95880261355755
460,102.27498388290405,79.00948996414309
461,144.4855682849884,79.15152050280003
462,101.62709140777588,79.20016892467227
463,151.3775281906128,79.35605954943671
464,101.86655855178833,79.4045735559073
465,15.63585376739502,79.26743652410404
466,13.923587799072266,79.12721367276278
467,63.57615280151367,79.09391375655025
468,68.83756184577942,79.07199847468964
469,113.76305150985718,79.14596660482859
470,92.45371055603027,79.17428095366093
471,22.100834846496582,79.05310590884741
472,64.28786182403564,79.02182361205756
473,28.451120376586914,78.9149088060629
474,110.82057619094849,78.98222034063018
475,49.35875701904297,78.91985515468998
476,102.51604557037354,78.96942698329437
477,148.56262969970703,79.11532468290949
478,159.31100416183472,79.28309807094071
479,31.237135887145996,79.18279334821881
480,26.208547592163086,79.07243033622701
481,55.03751754760742,79.02246170257085
482,49.55641555786133,78.96132882675195
483,45.41284799575806,78.89187027430683
484,19.82801866531372,78.76983752304858
485,67.7526159286499,78.74712160223538
486,148.56982326507568,78.89078971265275
487,98.7555639743805,78.93157980353925
488,152.17589282989502,79.08167060892113
489,-12.290299415588379,78.89481586449473
490,-1.2249088287353516,78.73130622226365
491,121.4102201461792,78.81822865388058
492,71.69056558609009,78.8037415338241
493,54.17080879211426,78.75377615300927
494,134.56618976593018,78.8667567473674
495,11.355924129486084,78.73037122692725
496,61.470598220825195,78.69557329747946
497,134.56618976593018,78.80798902478017
498,-15.417463302612305,78.61878128918299
499,47.61746025085449,78.5566543933146
500,86.96838092803955,78.57347784638405
501,28.297929763793945,78.47312745100962
502,14.725718975067139,78.34614058153562
503,115.00984764099121,78.41903065521248
504,47.9618353843689,78.35859971221477
505,69.44862461090088,78.34095619716267
506,175.3096160888672,78.53259386493284
507,26.15931272506714,78.42929350765499
508,31.36831045150757,78.3366537772295
509,89.94539451599121,78.35946073349426
510,66.25077295303345,78.33571820843453
511,96.17373633384705,78.37062626738837
512,76.33754014968872,78.36665539606474
513,63.57615280151367,78.33782400699154
514,100.8726692199707,78.38166611830084
515,106.39201211929321,78.43605513966199
516,82.14543724060059,78.44324386466381
517,63.57615280151367,78.41448740225927
518,53.10591125488281,78.3656291471485
519,151.42429733276367,78.50639729394159
520,63.57615280151367,78.47768528530231
521,7.211431503295898,78.34089785002014
522,29.105024337768555,78.24657625325338
523,86.0382068157196,78.26147420843974
524,49.71681094169617,78.20699966022076
525,92.8034610748291,78.23480244386764
526,62.54312229156494,78.20497035232334
527,63.57615280151367,78.177211685244
528,75.84476947784424,78.17279418106332
529,43.49979591369629,78.10724976089817
530,79.38957691192627,78.10966924608879
531,107.84029006958008,78.16565911581287
532,39.13716983795166,78.092297293862
533,-3.8043479919433594,77.93864505129952
534,63.57615280151367,77.9117489983973
535,28.50997257232666,77.8194092293766
536,193.62730646133423,78.03546873913773
537,114.64995384216309,78.10365213783982
538,134.8678684234619,78.209161833538
539,76.81125164031982,78.20656830813314
540,170.62957954406738,78.37772203264413
541,57.77112913131714,78.33963221212412
542,115.6957197189331,78.40855488280089
543,63.57615280151367,78.38123922519263
544,138.35587406158447,78.4914867157007
545,85.39119958877563,78.50414673932102
546,65.74498462677002,78.48077831054346
547,69.54045677185059,78.46443402985115
548,63.57615280151367,78.43726563344907
549,136.43438816070557,78.54290702238761
550,85.58819103240967,78.55571662967856
551,97.77819919586182,78.59060316791118
552,16.170851707458496,78.47752390801907
553,61.42036771774292,78.44667914094804
554,43.61710071563721,78.3838098658121
555,54.13580369949341,78.34011976461153
556,158.8454818725586,78.48491358135244
557,170.92968273162842,78.65088264625419
558,136.3369767665863,78.75426274324404
559,202.5212574005127,78.97567060488494
560,39.23444366455078,78.90470412820578
561,202.87601947784424,79.1256868650144
562,192.89802980422974,79.32812875636532
563,91.18288612365723,79.34918516376726
564,48.80617713928223,79.2950308942203
565,75.19088101387024,79.28776691213119
566,-76.30313444137573,79.01287132670096
567,123.38054466247559,79.09112119149069
568,240.1340627670288,79.37464749708143
569,144.46454334259033,79.48904098714382
570,84.38432788848877,79.49762920977777
571,104.21838474273682,79.54092300230484
572,155.48457622528076,79.67369162682053
573,128.91129207611084,79.75962112149644
574,-3.5116405487060547,79.61454923705357
575,140.3044571876526,79.72009690305461
576,63.57615280151367,79.69206922232277
577,165.4393413066864,79.8406780127636
578,141.87136220932007,79.94799753559502
579,64.51342964172363,79.92134025080422
580,-2.293186664581299,79.77959106646735
581,84.2636833190918,79.78730895330492
582,103.38865995407104,79.82786110279076
583,64.85367393493652,79.80217639066751
584,61.27156448364258,79.77044589082672
585,56.97737503051758,79.73148337653559
586,23.71557378768921,79.63589308713483
587,23.82001781463623,79.54080641716465
588,132.3603687286377,79.6306356047692
589,166.8569097518921,79.77872775102917
590,147.5174617767334,79.89353916463206
591,117.7744619846344,79.95763548074035
592,146.2727451324463,80.0696542470439
593,155.53249382972717,80.19691030030307
594,98.67743396759033,80.22802229300893
595,79.75532245635986,80.22722783950196
596,89.9939546585083,80.24361496503721
597,225.47563219070435,80.48688467563296
598,47.48926544189453,80.43170471035916
599,124.44612836837769,80.50518454952113
600,106.98215579986572,80.54931283493836
601,28.72653031349182,80.46308524338853
602,164.1146273612976,80.6020412934183
603,113.65866088867188,80.65686155808703
604,8.564717769622803,80.53750370413262
605,63.57615280151367,80.5094684133845
606,44.61787700653076,80.45024136485833
607,61.90699028968811,80.41969235155491
608,46.139957427978516,80.36331120858851
609,22.08379888534546,80.26761414401832
610,104.21838474273682,80.30687770237688
611,60.916433334350586,80.27514211421317
612,-12.186752319335938,80.12406058736097
613,105.32277774810791,80.16516779316969
614,86.21274662017822,80.17501727008664
615,40.27987575531006,80.11014712128213
616,169.40881538391113,80.25511249183835
617,-10.866087913513184,80.10742821241314
618,54.87952423095703,80.06660636131046
619,109.96375179290771,80.11490546540027
620,29.061396598815918,80.03256109626062
621,71.24923515319824,80.0184172541623
622,122.56343078613281,80.08681759746128
623,28.72653031349182,80.00437732894768
624,132.71572351455688,80.08885064014258
625,-6.448785781860352,79.95039042186737
626,203.63745594024658,80.14797359362197
627,77.59443283081055,80.14390096082641
628,40.09174299240112,80.08012363922064
629,111.29535341262817,80.12975039561717
630,144.19236993789673,80.23143709330331
631,-67.9499740600586,79.9966012594628
632,42.535634994506836,79.93732757866383
633,33.51114273071289,79.86398447463863
634,110.9845871925354,79.91307059879935
635,50.69694471359253,79.86706095173604
636,71.02705669403076,79.85316157397234
637,29.858027458190918,79.77467627708728
638,74.73381567001343,79.766775241653
639,119.30015802383423,79.82864282034186
640,80.42666101455688,79.82957722377031
641,92.1588487625122,79.84881165674808
642,45.82527685165405,79.79581549661553
643,105.24250221252441,79.83539043707573
644,51.661582946777344,79.79164228879887
645,63.57615280151367,79.76650199502014
646,49.25021028518677,79.71926315336404
647,139.6025948524475,79.81181853466093
648,5.993650913238525,79.69790160931923
649,-25.560214519500732,79.53571653053831
650,87.26544189453125,79.54760841571368
651,218.35703945159912,79.76083334818047
652,149.61957788467407,79.86797866188675
653,-1.1082584857940674,79.74397217314605
654,90.17135715484619,79.75991618687954
655,-14.970942497253418,79.61528892171292
656,77.29409790039062,79.61175052076578
657,19.068902015686035,79.51960006642015
658,103.75448513031006,79.55643119873609
659,149.97470235824585,79.66328745239241
660,101.57280540466309,79.69648369171402
661,116.20027875900269,79.75170879771598
662,57.52887153625488,79.71813955713975
663,77.29409790039062,79.71448338571177
664,79.58134078979492,79.71428286975407
665,-48.226868629455566,79.5218901607327
666,-9.722467422485352,79.38788962382097
667,125.91696643829346,79.45764835967475
668,63.600815773010254,79.43391058634141
669,77.01416301727295,79.43029362435476
670,36.06123352050781,79.36556368390126
671,63.57615280151367,79.34203252014211
672,63.57615280151367,79.31857138960844
673,114.99126482009888,79.37157687761808
674,68.83756184577942,79.35594777519695
675,77.34864807128906,79.35297399785783
676,71.20524978637695,79.34092115139114
677,12.114663124084473,79.24162091796825
678,69.20774841308594,79.22682169598464
679,15.135520458221436,79.13243097251224
680,96.6173620223999,79.15814410640913
681,39.103848457336426,79.09932722586717
682,73.91664695739746,79.09172798793686
683,107.43469619750977,79.13322574519832
684,28.251681327819824,79.05883752236589
685,38.77007007598877,79.00002180346607
686,68.23306560516357,78.98432653203997
687,33.16281604766846,78.91762855462459
688,48.517080545425415,78.87344171158796
689,16.799139976501465,78.78334838541222
690,46.80427360534668,78.73700190022372
691,150.53606629371643,78.84090792684238
692,91.78568601608276,78.85961425356093
693,147.64884281158447,78.95887720963312
694,59.762550354003906,78.93121679629647
695,4.824236869812012,78.82458804820081
696,108.41433238983154,78.86710204869166
697,77.68234491348267,78.86540225366267
698,128.46333026885986,78.93645945712284
699,51.364370346069336,78.89701440832305
700,63.57615280151367,78.87512746317046
701,6.327166557312012,78.77163536487394
702,160.83988046646118,78.88854169692749
703,113.57579040527344,78.93788344473452
704,13.534154891967773,78.84498042122208
705,189.3722721338272,79.00175672152363
706,63.57615280151367,78.97990742418651
707,41.683330059051514,78.92715413229806
708,91.9368212223053,78.9455293683009
709,167.07675075531006,79.06983292455902
710,130.18145656585693,79.14182112687071
711,63.57615280151367,79.11992848506289
712,23.24116802215576,79.04144707991836
713,-17.747907638549805,78.90569763431041
714,86.3004207611084,78.91605438938996
715,61.36702108383179,78.8915102868647
716,65.28910875320435,78.87251251935959
717,14.625571250915527,78.78290730141197
718,12.28784465789795,78.69029579355193
719,-47.77596187591553,78.51440391918548
720,96.41827964782715,78.53927041325304
721,25.61589241027832,78.46586766983698
722,55.03751754760742,78.43341843144054
723,102.37624549865723,78.46653437482536
724,28.72653031349182,78.39783271175722
725,63.57615280151367,78.3773890153293
726,58.58403301239014,78.35012543956768
727,63.99319839477539,78.33037725931348
728,44.13996601104736,78.28341240869774
729,21.749741554260254,78.20586279161346
730,77.18473625183105,78.20446398813431
731,101.01566123962402,78.2356694563306
732,57.59066963195801,78.20746590465795
733,71.99809551239014,78.19899473086222
734,100.21150302886963,78.22898452418377
735,202.62396669387817,78.39822939788404
736,48.94326972961426,78.35820907224779
737,36.50894212722778,78.30142580637938
738,73.08606576919556,78.29435892286017
739,63.57615280151367,78.2744425410992
740,20.065911293029785,78.19578236373695
741,116.42569398880005,78.2473746871176
742,173.1574592590332,78.37528585230886
743,87.57872295379639,78.38767271247238
744,191.75029373168945,78.54004182674552
745,-53.54398059844971,78.36274783691304
746,96.3355598449707,78.3868400782107
747,124.30405950546265,78.44830891278534
748,112.77338123321533,78.49419804690356
749,12.747442245483398,78.40641866666134
750,66.28894329071045,78.39026203282674
751,46.4525728225708,78.34773514972387
752,15.040923595428467,78.26355055989103
753,127.73970556259155,78.32925594502078
754,101.57280540466309,78.36008293369404
755,79.31298351287842,78.36134505366647
756,93.06611824035645,78.38079581184992
757,190.72376108169556,78.5292013141879
758,76.65846681594849,78.5267333267232
759,57.741000175476074,78.49934764404699
760,23.320703506469727,78.4267441649186
761,16.797191619873047,78.34575920756637
762,155.59439086914062,78.44713536460256
763,82.14543724060059,78.45198241817529
764,93.6260175704956,78.47184372073069
765,93.6260175704956,78.49165309831209
766,158.0204095840454,78.59547654019946
767,54.835596799850464,78.5644988612681
768,63.57615280151367,78.54498278566946
769,32.46206331253052,78.48505701262248
770,190.5701060295105,78.63062201134571
771,153.85361218452454,78.72818749795164
772,139.6915397644043,78.80715557083565
