ep_rets,avg_losses
-19801.217599868774,1756.7776583354532
-19804.22207260132,1757.5321113696077
-9809.14337348938,1755.234590861517
145.31397247314453,1749.9252240042836
-19816.906135559082,1750.6973808892249
-29797.25073814392,1754.4800882172883
-9825.764562606812,1752.2243880173698
-9816.403716087341,1749.9793841621974
-29812.407012939453,1753.7347425837684
-9812.557842254639,1751.497382126485
136.0049867630005,1746.3124416271796
-9809.14337348938,1744.109387148149
-9853.501613616943,1741.9325468699074
139.94584274291992,1736.8204406746006
-9816.403716087341,1734.6667865419574
-19844.05212211609,1735.4665208625656
133.04457664489746,1730.4201795758624
-19816.906135559082,1731.2196282377238
-9847.39955329895,1729.1162189657437
136.0049867630005,1724.1311466220486
145.31397247314453,1719.1721118433359
-9843.462427139282,1717.1203619149253
-19804.22207260132,1717.9427448636259
-29797.25073814392,1721.6237497443267
139.94584274291992,1716.7299902023303
-29812.407012939453,1720.3977275987386
132.06785678863525,1715.537491925607
-9825.764562606812,1713.525713905799
136.0049867630005,1708.7111041854118
-9809.14337348938,1706.7251187636375
-9804.02328491211,1704.7490091037093
-19794.573796272278,1705.583833712343
145.31397247314453,1700.842400533478
-9858.869743347168,1698.91424156216
-9809.14337348938,1696.9828571004984
139.94584274291992,1692.3060482394358
132.06785678863525,1687.6572745522026
-19794.573796272278,1688.5250008888731
-9825.764562606812,1686.6477966016125
-9804.02328491211,1684.7750482365568
-19854.3646774292,1685.6584300515879
145.31397247314453,1681.0871766141413
136.0049867630005,1676.5433024956933
-9809.14337348938,1674.7192687959189
-9804.02328491211,1672.9038355545345
-19794.573796272278,1673.7921439761471
139.94584274291992,1669.3154778184635
132.06785678863525,1664.8649371958138
-9809.14337348938,1663.0962828813645
124.45482063293457,1658.6880664672785
-19816.906135559082,1659.606877885637
-19794.573796272278,1660.5159275426379
133.04457664489746,1656.1470775880775
-9804.02328491211,1654.4233308983542
-29812.407012939453,1657.973943750063
145.31397247314453,1653.6426670503424
-19794.573796272278,1654.5550898248607
136.0049867630005,1650.2577365701711
-9847.39955329895,1648.582675076118
-9804.02328491211,1646.90513913524
-9843.462427139282,1645.2463075462479
-9853.939801216125,1643.5996640387013
132.06785678863525,1639.3867250604608
139.94584274291992,1635.1933198365336
133.04457664489746,1631.023224367356
-9821.359977722168,1629.420410053092
-19794.573796272278,1630.370690814513
145.31397247314453,1626.2413010749042
134.1325569152832,1622.1359626003727
-19816.854913711548,1623.1022357057109
-9817.336441993713,1621.5390984166831
-9825.764562606812,1619.9851346303956
132.06785678863525,1615.9368717975544
133.04457664489746,1611.9086396983591
-19794.573796272278,1612.8831659132834
-9804.02328491211,1611.3607944423536
139.94584274291992,1607.3720579796818
-9817.336441993713,1605.8741205677884
136.0049867630005,1601.9196047566002
-9825.764562606812,1600.444381002943
-9817.336441993713,1598.9744236500553
-19816.906135559082,1599.968490291386
133.04457664489746,1596.0678003982375
-9853.939801216125,1594.6281257057085
-19832.729684829712,1595.629288357657
-9804.02328491211,1594.1854496994326
145.31397247314453,1590.3333942438737
-9817.336441993713,1588.9124935724135
-9804.02328491211,1587.4951933909545
-9843.462427139282,1586.0940459366686
-9817.336441993713,1584.6934373641234
132.06785678863525,1580.9133427803831
-9847.39955329895,1579.5388136467343
-19809.733066558838,1580.5485779269375
-9804.02328491211,1579.1711567232999
139.94584274291992,1575.4379935064758
-29797.25073814392,1578.8168712739594
133.04457664489746,1575.1038001608033
-19816.906135559082,1576.1135266406122
-9817.336441993713,1574.7656518797307
-29812.407012939453,1578.1177618747
121.9831953048706,1574.44370462184
145.31397247314453,1570.7810454946912
134.1325569152832,1567.1382570408466
-19809.733066558838,1568.1505442758585
-9825.764562606812,1566.8414949112653
136.0049867630005,1563.23238172701
-9853.939801216125,1561.9472637130484
-19804.22207260132,1562.9606908165008
-9843.462427139282,1561.6794903310786
-9817.336441993713,1560.39825516304
-19804.22207260132,1561.4081464007827
139.94584274291992,1557.8597030697383
-19809.733066558838,1558.8720034144512
134.1325569152832,1555.3468854755656
-19816.854913711548,1556.3618338181398
133.04457664489746,1552.8583831190979
-9817.336441993713,1551.6170270377058
132.06785678863525,1548.140172363341
-9825.764562606812,1546.9167165168376
-19809.733066558838,1547.937394926351
-9821.359977722168,1546.7188825221535
145.31397247314453,1543.280823615894
-9817.336441993713,1542.0771600473872
134.1325569152832,1538.6673128118043
133.04457664489746,1535.2726633053346
134.1325569152832,1531.8928721445977
-19809.733066558838,1532.9306901476382
-19816.854913711548,1533.965477282908
-9825.764562606812,1532.7997014425748
136.0049867630005,1529.454288979958
-9817.336441993713,1528.301669348684
134.1325569152832,1524.981155725704
139.94584274291992,1521.6736553424198
-19844.05212211609,1522.725119549594
-9821.359977722168,1521.5978175160487
-9843.462427139282,1520.4800490475088
-9860.133113861084,1519.3708258522836
-9853.501613616943,1518.2648624745411
121.9831953048706,1515.0183715778771
-9847.39955329895,1513.925053562433
132.06785678863525,1510.699357971772
-19816.854913711548,1511.7502403929516
-19809.733066558838,1512.7950824445502
133.04457664489746,1509.5920819823411
134.1325569152832,1506.4025180732099
-9853.939801216125,1505.3426460820415
145.31397247314453,1502.172963165434
-9821.359977722168,1501.1195360567751
-9807.65498161316,1500.0685550321516
134.1325569152832,1496.9323418743197
124.45482063293457,1493.8112771866013
121.9831953048706,1490.7038354651168
136.0049867630005,1487.6062278564114
-9843.462427139282,1486.600647124254
-9871.377199172974,1485.6051843554847
-9807.65498161316,1484.6013689110114
-9853.501613616943,1483.6103320030813
139.94584274291992,1480.5584025269372
121.9831953048706,1477.522926864052
124.11179733276367,1474.499498853473
-9807.65498161316,1473.5285799222613
124.45482063293457,1470.5255094368538
132.06785678863525,1467.5330564261224
-9807.65498161316,1466.582150067076
133.04457664489746,1463.6096672759047
134.1325569152832,1460.6491013526645
-19816.854913711548,1461.7475273298405
-9853.939801216125,1460.824641638618
145.31397247314453,1457.8851644855042
-9821.359977722168,1456.9671570668793
-9807.65498161316,1456.050661944545
-9847.39955329895,1455.1451267785865
-9853.501613616943,1454.2444714402488
132.3801555633545,1451.3507834551087
136.0049867630005,1448.4671631216493
-19844.05212211609,1449.5753407761226
-9843.462427139282,1448.6907493829765
-19832.729684829712,1449.7918040858253
-9807.65498161316,1448.9037357654088
-9821.359977722168,1448.0213717411323
139.94584274291992,1445.1774988107761
121.9831953048706,1442.348514227043
134.1325569152832,1439.5281677839089
124.45482063293457,1436.720751793448
-9807.65498161316,1435.8685039239324
136.0049867630005,1433.0768014915864
-9807.65498161316,1432.2348934134338
133.04457664489746,1429.4616752083396
-19816.854913711548,1430.573208617435
-9807.65498161316,1429.740942950461
134.1325569152832,1426.9884273344467
132.3801555633545,1424.2470012191795
145.31397247314453,1421.5133538449961
132.3801555633545,1418.7929434395508
-9821.359977722168,1417.9934294050677
124.45482063293457,1415.2915190376011
121.9831953048706,1412.6004589517058
132.06785678863525,1409.9175909982187
-19809.733066558838,1411.0435822450697
-9846.742403030396,1410.2711803502034
124.40646553039551,1407.6094646555487
132.3801555633545,1404.9564168238471
-9821.359977722168,1404.1949708632671
132.3801555633545,1401.558322035216
132.3801555633545,1398.9315709749178
139.94584274291992,1396.3130449261994
-9853.501613616943,1395.5794467154246
-9853.939801216125,1394.84868849053
-19816.854913711548,1395.9829291157853
-9847.39955329895,1395.2528023937016
-9860.133113861084,1394.5278598913353
-9821.359977722168,1393.7983424940653
132.3801555633545,1391.224794397391
133.04457664489746,1388.6604740802993
136.0049867630005,1386.105044202922
121.9831953048706,1383.5617531378205
132.3801555633545,1381.0259214216985
-9846.742403030396,1380.333873055758
145.31397247314453,1377.8106548806109
134.1325569152832,1375.2988231503366
-19844.05212211609,1376.4486287957586
124.11179733276367,1373.9503323140918
124.45482063293457,1371.4609539333032
-9853.939801216125,1370.7949707389969
132.3801555633545,1368.3189567762618
-9853.501613616943,1367.660929007083
-9871.377199172974,1367.0085830165106
-9843.462427139282,1366.3533809841524
-9860.133113861084,1365.7036499620183
132.06785678863525,1363.2588795477786
139.94584274291992,1360.8214174328125
121.9831953048706,1358.3960364925852
124.11179733276367,1355.9789724105094
-9846.742403030396,1355.3511073852505
132.3801555633545,1352.9465566938386
-9847.39955329895,1352.3262712499281
-9858.869743347168,1351.7102786525807
121.9831953048706,1349.3267308445218
124.40646553039551,1346.9511391749377
-9860.133113861084,1346.3481002957335
134.1325569152832,1343.9843821739337
-19832.729684829712,1345.1444377967987
145.31397247314453,1342.78903301069
-19844.05212211609,1343.949044332402
136.0049867630005,1341.6056065647986
124.45482063293457,1339.2724362668735
124.11179733276367,1336.9475378742952
-9853.939801216125,1336.3690793450344
-19854.3646774292,1337.5318951639474
145.31397247314453,1335.218201378534
134.1325569152832,1332.9145535196626
132.3801555633545,1330.6192308832178
133.04457664489746,1328.331584183504
-9846.742403030396,1327.7726804795611
121.9831953048706,1325.4997662081566
124.11179733276367,1323.234319292512
121.18483924865723,1320.9770907381132
126.05720520019531,1318.7266835413056
132.06785678863525,1316.4828919007214
132.3801555633545,1314.2468008181675
-39813.08432388306,1318.8235294402607
-9846.742403030396,1318.2882609659102
116.15571689605713,1316.063213071846
124.11179733276367,1313.8443347193215
124.40646553039551,1311.632838610079
-29839.837752342224,1314.490543984317
-39813.08432388306,1319.020455960463
-9860.133113861084,1318.492384216466
-9853.501613616943,1317.9649088330532
-9897.79518032074,1317.4467378938355
139.94584274291992,1315.2486415282867
-39813.08432388306,1319.739329479507
108.77647686004639,1317.5500977996533
106.64093112945557,1315.3684861150584
-19832.729684829712,1316.5119132846992
136.0049867630005,1314.334209968142
-29841.90096473694,1317.1355027126322
-19808.83825778961,1318.2726701147221
124.45482063293457,1316.1047834757176
-19844.05212211609,1317.2393280193805
-29854.58502960205,1320.0194019962123
122.9806776046753,1317.859571223708
-9858.869743347168,1317.3459454046579
-9871.377199172974,1316.8360935151725
-39813.08432388306,1321.2284353803695
131.4253273010254,1319.0792371844138
145.31397247314453,1316.9347052932517
132.3801555633545,1314.7994030107077
-29802.106899261475,1317.5421982740338
124.79383563995361,1315.413999492005
134.1325569152832,1313.291161805525
-29802.106899261475,1316.0226867684116
133.04457664489746,1313.9058229361517
-29802.106899261475,1316.6273835764025
-29802.106899261475,1319.340145904327
-19841.203857421875,1320.4426949477595
-19853.17242050171,1321.5435526254864
-29802.106899261475,1324.2352472993048
-29802.106899261475,1326.9183056430543
-19775.215045928955,1327.9996125912517
-19775.215045928955,1329.0774268793052
-19775.215045928955,1330.1517572230591
-19775.215045928955,1331.222636381701
-9815.071140289307,1330.7091207875071
-9830.227420806885,1330.199610454433
-19775.215045928955,1331.265257421887
-19775.215045928955,1332.3275031987985
-19775.215045928955,1333.3863582397814
-9815.071140289307,1332.8726789189448
-9830.227420806885,1332.361887308223
-9815.071140289307,1331.8496545474788
-9830.227420806885,1331.3409574880086
-9815.071140289307,1330.8314076883225
-9815.071140289307,1330.3233630706904
-9830.227420806885,1329.819095185746
-9815.071140289307,1329.3138419073505
125.52005386352539,1327.263987421573
115.20749282836914,1325.221846051439
-9815.071140289307,1324.725372613023
-9830.227420806885,1324.2325030207796
-9815.071140289307,1323.7385078849707
-9815.071140289307,1323.2459883046554
-9830.227420806885,1322.7572677411008
-9815.071140289307,1322.2676645956212
125.52005386352539,1320.2525017580192
-9830.227420806885,1319.7703814305585
125.52005386352539,1317.7649812055188
-9830.227420806885,1317.2878717449441
125.52005386352539,1315.2920748367121
-9830.227420806885,1314.8198514588535
125.52005386352539,1312.8335715127964
115.20749282836914,1310.8548907313827
125.52005386352539,1308.8805751587952
115.20749282836914,1306.9137584356777
125.52005386352539,1304.95122102547
115.20749282836914,1302.996085641419
125.52005386352539,1301.0451471334636
-19841.203857421875,1302.107095912325
115.20749282836914,1300.1646410344472
-19853.17242050171,1301.226222990629
125.52005386352539,1299.2891583304731
115.20749282836914,1297.3593954035418
-19841.203857421875,1298.4184559288844
125.52005386352539,1296.4940372495253
115.20749282836914,1294.5768057007003
-19853.17242050171,1295.636767219731
125.52005386352539,1293.7247211758993
-19841.203857421875,1294.7807703346987
115.20749282836914,1292.8769195143464
125.52005386352539,1290.9770988574792
-9899.853523254395,1290.563823151941
-19853.17242050171,1291.6197377448984
115.20749282836914,1289.7314824729535
125.52005386352539,1287.8471563321664
-19841.203857421875,1288.9003819937348
125.52005386352539,1287.0225879441941
-9903.79065322876,1286.6187485190317
-19841.203857421875,1287.668805281125
-29780.65976333618,1290.1762401650706
-29780.65976333618,1292.6753738993327
-29780.65976333618,1295.166500689015
-29780.65976333618,1297.6503023890778
-19814.983154296875,1298.6803344661407
-19830.139430999756,1299.7093513295818
-29780.65976333618,1302.1751308676633
-19772.32077407837,1303.189587195665
-19772.32077407837,1304.200770984214
-19772.32077407837,1305.2089454939737
-19772.32077407837,1306.214163286598
-9814.056167602539,1305.7856224993418
-9826.024730682373,1305.35991633853
-19772.32077407837,1306.3602635032698
-19772.32077407837,1307.3575885938285
-19772.32077407837,1308.3518842627109
-9814.056167602539,1307.9217488098968
-9826.024730682373,1307.4944612469797
-9814.056167602539,1307.066556612914
-9826.024730682373,1306.6413734321372
-9814.056167602539,1306.215462606765
-9814.056167602539,1305.7904903059284
-9826.024730682373,1305.3680683237903
124.65573120117188,1303.5411023048925
120.71860122680664,1301.719547276667
-29780.65976333618,1304.1145225296075
-9814.056167602539,1303.6943576161602
-9814.056167602539,1303.275406297187
-9826.024730682373,1302.8591988454118
-19814.983154296875,1303.8430615581703
-9814.056167602539,1303.4253111785495
-19830.139430999756,1304.407547918078
-9826.024730682373,1303.9916044115137
-9814.056167602539,1303.5750227057151
-19814.983154296875,1304.550429893684
-9814.056167602539,1304.133925809052
-9826.024730682373,1303.7201616144673
-19814.983154296875,1304.691082246905
-19830.139430999756,1305.6613862113768
124.65573120117188,1303.87273194949
124.65573120117188,1302.0889447800268
-9826.024730682373,1301.680636934799
-9868.859252929688,1301.2793084198406
124.65573120117188,1299.5061878863914
-19830.139430999756,1300.4751823047088
-9826.024730682373,1300.0709399317486
-19814.983154296875,1301.0342078239194
120.71860122680664,1299.2713005794185
124.65573120117188,1297.5126027737172
-9819.380925655365,1297.1134959401736
-9879.171810150146,1296.723546745987
120.71860122680664,1294.9758396575678
-19814.983154296875,1295.9378369737037
124.65573120117188,1294.1952025174419
120.71860122680664,1292.4577285735957
-19814.983154296875,1293.418931130729
-19830.139430999756,1294.3794704371512
124.65573120117188,1292.6479494903324
-9819.380925655365,1292.259494811405
120.71860122680664,1290.5359091269618
-9819.380925655365,1290.1512068640982
124.65573120117188,1288.4343818274986
-9841.66204547882,1288.0563551868288
-9819.380925655365,1287.6762739597286
120.71860122680664,1285.9699125576851
-9819.380925655365,1285.593440397524
124.65573120117188,1283.8936631296708
-19830.139430999756,1284.8520377018256
114.17835474014282,1283.1591711927988
120.71860122680664,1281.469781436659
-9819.380925655365,1281.1014763142173
-9819.380925655365,1280.7340853723556
124.65573120117188,1279.0538789031916
-19830.139430999756,1280.0107132715239
-9819.380925655365,1279.646012372518
120.71860122680664,1277.9741890795663
-9819.380925655365,1277.613000481943
-9841.66204547882,1277.2556597414277
114.17835474014282,1275.5943879963575
124.65573120117188,1273.9359533368565
114.17835474014282,1272.283289299953
114.17835474014282,1270.6348939986246
120.71860122680664,1268.9898239975782
-9841.66204547882,1268.646288719476
-9868.859252929688,1268.307135528853
114.17835474014282,1266.6722900611264
124.65573120117188,1265.0402349143321
114.17835474014282,1263.413838717384
-9841.66204547882,1263.07963327991
120.71860122680664,1261.4590393950577
-9868.859252929688,1261.131696372408
114.17835474014282,1259.5186667088237
124.65573120117188,1257.9083466399786
96.74095821380615,1256.3058624001137
114.17835474014282,1254.7051763590985
120.71860122680664,1253.1076731084004
115.20749282836914,1251.5149702437318
-9841.66204547882,1251.1996599166785
-9868.859252929688,1250.888588449036
125.52005386352539,1249.3033938012286
124.65573120117188,1247.7222937440345
114.17835474014282,1246.146584895647
122.9806776046753,1244.57366875625
-9878.286012649536,1244.2740239773775
-39832.08491516113,1247.7715927593836
121.9831953048706,1246.2026179366785
-19841.203857421875,1247.161510591307
-9861.70616054535,1246.857809737209
124.11179733276367,1245.2955603984976
-9847.39955329895,1244.9930460240855
132.3801555633545,1243.4359394428814
-19808.83825778961,1244.3923238232014
-9879.171810150146,1244.0960519350754
132.06785678863525,1242.545756505617
98.1364574432373,1241.0037043373854
-19838.054369926453,1241.957516150473
139.94584274291992,1240.4145545202898
-19853.17242050171,1241.3685358083294
-9853.501613616943,1241.0746945466465
126.05720520019531,1239.5402266979045
